Feature,Importance
P_N_K_median,0.00033928679678177506
S_O_surface_area_std,0.00033822177452789726
S_S_kappa_max_max,0.00033638001942895877
S_C_K_median,0.00033502472386780246
P_C_surface_area_median,0.00033343387761521916
P_O_surface_area_max,0.0003325562564611179
P_O_surface_area_std,0.0003319763572619192
P_N_H_min,0.0003289672792844679
P_S_surface_area_sum,0.0003283207911339841
S_C_volume_std,0.00032297125611370974
P_C_surface_area_min,0.00032087790702025926
P_S_volume_min,0.00032016585873408506
P_O_K_min,0.00031942009987966834
P_S_kappa_min_mean,0.0003174618865062894
P_C_surface_area_sum,0.00031341234127864174
P_O_surface_area_min,0.0003116516075323412
P_S_volume_sum,0.00031070728019901207
P_C_kappa_max_min,0.00031054351214196543
S_N_kappa_min_sum,0.0003092456608769899
S_N_volume_std,0.0003064937122768501
S_S_kappa_min_sum,0.00030645240592166756
S_S_surface_area_min,0.0003064138399415468
P_O_kappa_max_sum,0.00030630313333189816
P_N_kappa_min_median,0.0003031944111428038
S_S_H_min,0.00029947145961439997
P_N_kappa_min_mean,0.00029926882186998385
P_O_surface_area_sum,0.0002991034658348482
P_C_H_max,0.00029843637947987196
S_N_H_mean,0.000297425747109843
S_C_volume_max,0.00029622152319046393
S_N_surface_area_max,0.00029513157854344895
P_C_H_median,0.00029472754310566
S_N_volume_max,0.00029099626517666526
S_S_K_sum,0.0002903828639576029
S_N_kappa_max_sum,0.0002887240080975623
P_C_K_sum,0.00028824689940224564
P_N_K_sum,0.00028794313625692136
S_S_kappa_min_max,0.00028651602095962087
P_C_surface_area_std,0.00028231567461363226
P_C_kappa_max_median,0.00027930381664976003
P_O_K_median,0.00027909353797251024
P_C_volume_sum,0.0002739320761308693
S_C_volume_min,0.0002729711562185245
P_O_K_std,0.0002720832965960325
P_O_kappa_max_min,0.0002716034964216936
S_S_surface_area_std,0.00026918103485082677
P_N_kappa_min_min,0.0002668593532557084
P_S_H_max,0.0002667079138846519
S_O_kappa_max_sum,0.00026576669569515146
P_C_kappa_min_mean,0.00026555583954722086
Cl_C_surface_area_mean,0.00026548614909669555
S_S_kappa_max_min,0.00026521694082018047
F_N_kappa_max_max,0.0002645148016613189
P_S_H_min,0.0002638674572485912
P_C_kappa_min_max,0.0002635273827406356
P_N_H_sum,0.0002635017336591102
S_C_kappa_max_max,0.0002632190638199393
P_O_kappa_min_max,0.000261507027764366
P_O_kappa_max_mean,0.00025752063549472446
P_C_K_mean,0.0002512237954198196
S_S_kappa_max_median,0.0002497904856829288
Cl_S_surface_area_sum,0.00024830927806181267
P_C_kappa_max_mean,0.00024755094295904155
P_S_kappa_max_mean,0.00024352556175715666
P_S_H_median,0.00024272633662196513
P_N_kappa_max_mean,0.0002395904344239859
P_O_kappa_min_median,0.00023941541141420762
P_C_surface_area_mean,0.00023936138522928893
P_O_kappa_min_mean,0.0002385995025712686
P_C_K_median,0.00023636034197299018
S_O_volume_sum,0.0002363289238946131
P_S_K_min,0.0002352125786015113
S_S_volume_mean,0.0002335007354515209
P_N_volume_sum,0.00023344855072155915
S_S_kappa_min_mean,0.0002328842923587068
P_S_surface_area_median,0.00023212075500201172
P_S_kappa_max_min,0.00023174382791431205
P_C_K_min,0.000231403344022601
Cl_N_volume_max,0.00023121284705268283
S_S_H_sum,0.00023115099550969113
P_N_volume_max,0.0002305658909562212
P_C_kappa_min_sum,0.0002304367276403935
P_O_volume_max,0.00022934930202048816
S_S_surface_area_sum,0.00022555940777356837
P_C_H_std,0.00022492021562661347
P_S_K_sum,0.0002246535765744197
S_C_volume_sum,0.0002245598553290935
S_S_H_mean,0.00022277839077667854
P_S_kappa_max_sum,0.00022275249755740367
F_N_K_min,0.00022272574010692605
Cl_N_kappa_max_max,0.00022180392324030882
P_O_H_max,0.00022168847005704848
P_N_kappa_min_sum,0.00022105191916102268
F_N_kappa_max_min,0.00022088677347052209
Cl_S_volume_mean,0.00022047783286014626
S_S_kappa_min_min,0.00022039815403175343
F_O_kappa_max_sum,0.00021865420508159497
S_S_K_median,0.00021806479414373815
P_N_volume_std,0.00021725466679095308
Cl_O_H_min,0.00021653461614259256
Cl_C_kappa_min_sum,0.00021386912846353427
P_S_kappa_min_sum,0.00021305057046799516
P_S_surface_area_std,0.00021270902908233132
F_O_H_sum,0.00021211573914794941
P_S_kappa_min_std,0.0002110401704631663
Cl_S_kappa_max_sum,0.00021072441478417976
P_S_K_median,0.00020824859184107484
Cl_N_kappa_max_mean,0.00020730991175931969
P_O_H_median,0.0002071376277378445
F_O_surface_area_min,0.00020644069202005626
P_C_H_min,0.00020462608614154113
P_S_H_sum,0.00020429120593161177
S_S_kappa_max_sum,0.00020333677098000838
P_O_H_min,0.00020320211439701666
S_C_volume_mean,0.00020259993577402357
Cl_N_surface_area_max,0.00020055103878320924
Cl_O_kappa_max_sum,0.00019884846624929636
S_S_surface_area_mean,0.00019640893944058782
P_S_kappa_max_median,0.00019375238192277018
F_C_surface_area_max,0.00019370146064277225
S_S_K_mean,0.00019280986143714783
P_C_kappa_max_max,0.00019276277984052803
F_N_K_mean,0.00019213200992703055
Cl_C_volume_mean,0.00019034569891949484
S_S_volume_sum,0.0001890864329444526
F_N_H_max,0.00018606922313634555
P_C_volume_min,0.000184777007276392
P_O_volume_sum,0.00018410728979952133
Cl_O_K_sum,0.00018403037559135672
Cl_C_surface_area_max,0.00018363151809458545
S_S_volume_median,0.00018333239855982902
F_C_surface_area_mean,0.00018267829306043118
P_C_H_sum,0.00018251147836111385
P_O_K_sum,0.00018158508595524604
Cl_C_surface_area_median,0.00018051369158364719
P_C_volume_mean,0.0001804072133231477
Cl_C_volume_min,0.00017903491867232222
S_N_kappa_max_max,0.00017901581182155899
P_N_surface_area_max,0.00017818356413890518
S_S_K_min,0.00017622662686039625
F_O_kappa_min_max,0.0001745816731258938
F_C_K_median,0.00017422381065999753
Cl_N_volume_mean,0.00017043906221077346
S_S_H_median,0.00016970888289550833
P_C_kappa_max_std,0.00016846662694236278
F_O_kappa_max_median,0.00016830198317453374
F_N_kappa_min_max,0.0001679850296701896
P_C_kappa_min_min,0.0001672469595457241
Cl_S_volume_max,0.00016562594044251176
Cl_C_surface_area_min,0.00016555472900421948
P_N_surface_area_median,0.00016387381438911233
P_S_H_mean,0.0001634177353013191
S_O_surface_area_sum,0.0001621690421981782
F_C_K_sum,0.0001604395771779062
Cl_C_H_std,0.00016036981400465388
P_C_kappa_min_median,0.00016024323489789594
F_O_volume_sum,0.0001599258129643366
F_N_surface_area_sum,0.00015964002357016127
Cl_C_K_median,0.0001595506539678305
P_C_volume_median,0.00015850607458673183
Cl_O_volume_median,0.00015721411130790243
P_N_surface_area_std,0.00015703755793901916
Cl_N_surface_area_std,0.0001563700037185589
Cl_N_surface_area_mean,0.0001559893863413177
F_O_surface_area_std,0.0001545724901228053
S_C_H_std,0.00015447541633504326
P_O_kappa_min_sum,0.000154283134087515
F_N_volume_min,0.00015391143398455452
P_C_K_max,0.0001529110113671798
Cl_C_volume_median,0.00015287623556848633
F_N_kappa_min_mean,0.00015247225412286643
Cl_S_kappa_max_mean,0.00015212806204673932
F_O_kappa_min_min,0.00015198288967786404
F_N_volume_sum,0.00015149430236245664
S_O_K_std,0.00015138367134203326
Cl_S_surface_area_std,0.00015069829378103915
F_C_H_median,0.0001502934555199733
Cl_O_volume_std,0.00014981682848966605
Cl_C_kappa_min_min,0.00014941454514119936
F_O_volume_max,0.00014785768202936443
F_O_H_mean,0.0001476969322161474
P_S_kappa_min_min,0.00014708755671200837
Cl_N_kappa_max_sum,0.00014655677736649092
P_N_volume_min,0.0001462650705436643
P_S_volume_median,0.00014616743825199825
P_N_K_std,0.0001459170824375107
P_N_H_std,0.0001452833803217654
F_O_K_sum,0.00014527164870385676
F_O_K_median,0.00014448300296994674
Cl_C_kappa_max_max,0.0001444646834565746
Cl_N_surface_area_median,0.00014317247275037184
Cl_N_kappa_min_min,0.00014207985437996682
Cl_N_kappa_min_median,0.00014135545939560732
P_C_kappa_max_sum,0.000141268218455689
F_S_kappa_max_max,0.00014077671200239073
P_S_kappa_max_max,0.00014068036809271182
P_S_K_max,0.0001399059661573918
Cl_C_volume_max,0.00013919724328010171
Cl_S_H_min,0.00013799987423787467
Cl_O_kappa_max_mean,0.00013568088244572243
F_N_surface_area_median,0.00013556559011658882
P_S_volume_mean,0.00013507595777425367
P_S_surface_area_min,0.00013438422327802696
P_O_kappa_min_min,0.00013399099673003044
Cl_N_H_sum,0.00013385916885228784
F_N_surface_area_min,0.00013290291509377952
F_C_kappa_max_min,0.00013270601169758828
S_S_H_max,0.00013244094536058967
Cl_C_kappa_min_median,0.00013224466818473923
Cl_O_volume_sum,0.00013089471999480574
S_S_volume_std,0.00013080735940894852
P_S_kappa_min_max,0.00013064584486441054
Cl_S_surface_area_max,0.0001305851551981618
P_C_surface_area_max,0.00013031217593334113
Cl_C_surface_area_sum,0.00012971470426803168
Cl_C_kappa_min_std,0.0001292750924081143
F_N_H_min,0.00012757534287875357
S_S_kappa_min_median,0.00012694185656492515
F_C_kappa_max_max,0.0001262667443597948
F_N_K_sum,0.00012618103703014442
Cl_O_surface_area_sum,0.00012559026089528936
F_N_volume_median,0.00012543207471956986
F_S_surface_area_mean,0.0001253059384233336
P_C_kappa_min_std,0.0001251447272116889
Cl_C_volume_std,0.00012508301217559558
P_S_surface_area_max,0.00012507417091825527
P_S_K_mean,0.0001237999952017017
F_O_volume_std,0.0001235074906188502
S_S_volume_min,0.00012242496830699084
F_S_K_min,0.00012229446720635914
Cl_O_surface_area_std,0.00012184268390831745
Cl_N_volume_std,0.00012152053913048157
F_N_H_sum,0.00012017962840410622
F_S_kappa_min_median,0.00011923560026611144
F_O_kappa_min_median,0.00011916444049654371
Cl_O_kappa_min_median,0.0001186963116218904
S_S_surface_area_median,0.00011865253402294597
Cl_O_surface_area_max,0.00011781540630365619
Cl_S_K_min,0.00011704180119677566
F_O_H_max,0.00011675417990363896
Cl_S_surface_area_min,0.00011669848264296565
P_C_H_mean,0.00011637730188210884
P_C_K_std,0.00011600909951590628
F_O_K_min,0.00011539363961747605
S_S_volume_max,0.00011532774343236529
S_O_kappa_max_std,0.00011454175087202874
S_S_surface_area_max,0.00011430625582648346
Cl_C_kappa_min_max,0.00011414938176720802
F_N_H_median,0.0001126440362564973
F_N_kappa_max_median,0.00011196694367244363
F_O_kappa_min_mean,0.0001108167640580718
Cl_C_volume_sum,0.00011074887269972038
F_C_kappa_max_median,0.00011018349931631967
F_C_kappa_min_min,0.00011010964901907793
Cl_C_H_sum,0.00011004195085646947
F_N_kappa_max_mean,0.00010912077328043607
Cl_O_K_max,0.00010871553253047549
Cl_S_H_max,0.0001084107145516164
F_N_H_mean,0.00010822175201631851
Cl_N_kappa_min_std,0.00010807345502395284
Cl_C_kappa_max_min,0.00010793263929193919
F_N_kappa_min_min,0.00010769444854448132
F_O_surface_area_sum,0.00010736843884579665
Cl_N_H_min,0.00010681132940904609
Cl_S_volume_median,0.00010607983267047048
F_C_surface_area_median,0.00010590797722550049
F_S_H_max,0.00010567901603384766
P_S_surface_area_mean,0.00010540703609960741
F_N_K_max,0.00010497904729392245
Br_N_kappa_min_max,0.00010441125321315319
Cl_S_kappa_min_sum,0.00010407659041508436
F_O_kappa_min_sum,0.00010368084649833891
Cl_N_kappa_max_min,0.00010351991345915749
Cl_S_volume_min,0.00010344683800982783
Cl_O_volume_max,0.00010304647339139069
Cl_N_kappa_max_std,0.00010281346595712754
S_O_kappa_min_std,0.00010096452845483484
Cl_O_volume_min,0.00010050017201911158
Cl_C_K_std,0.00010003424989965223
F_O_kappa_max_max,0.00010000214053729016
F_O_kappa_min_std,9.943051565407699e-05
Cl_N_H_max,9.93061577489507e-05
F_C_volume_median,9.912948640863592e-05
F_O_kappa_max_mean,9.885310497127581e-05
Cl_C_H_max,9.871499495904636e-05
Cl_N_volume_sum,9.838018187592384e-05
F_C_kappa_max_sum,9.834778065842854e-05
F_S_volume_std,9.81048863867909e-05
F_C_volume_min,9.796061711440087e-05
Cl_C_surface_area_std,9.775106096296006e-05
F_N_volume_max,9.77027604471537e-05
F_N_kappa_min_std,9.662550496784138e-05
Cl_S_kappa_min_max,9.637286532511058e-05
Cl_O_surface_area_min,9.520850218413698e-05
Cl_N_K_mean,9.39977136415013e-05
Br_C_surface_area_min,9.370738854629474e-05
Cl_C_K_min,9.335402490441355e-05
Cl_C_kappa_max_std,9.278511122900367e-05
F_C_volume_mean,9.209886453006605e-05
Cl_N_kappa_min_sum,9.189857708736384e-05
F_S_kappa_max_median,9.175808182475884e-05
F_C_kappa_min_max,9.078616658763119e-05
Br_C_H_sum,9.022985515287822e-05
Cl_O_H_sum,9.005689240290405e-05
F_S_surface_area_std,8.96596987751673e-05
Cl_O_kappa_max_median,8.899069548632134e-05
Cl_N_K_max,8.811724686336164e-05
Cl_O_H_mean,8.747437241535635e-05
S_O_H_std,8.693244690315789e-05
S_N_K_std,8.422289137375638e-05
F_S_kappa_max_mean,8.408438253576041e-05
Cl_S_kappa_min_median,8.392923124739705e-05
Br_O_volume_mean,8.339377278228144e-05
S_N_H_std,8.326868291747943e-05
F_O_volume_median,8.319935100877935e-05
Cl_O_surface_area_median,8.232025383713234e-05
F_O_surface_area_mean,8.225505410472823e-05
F_C_surface_area_std,8.215743756884022e-05
P_O_H_std,8.214724014290712e-05
F_O_H_min,8.206138649326115e-05
Cl_O_H_max,8.203801651343583e-05
F_N_kappa_max_std,8.196708484179485e-05
P_S_K_std,8.165823821018595e-05
F_N_surface_area_max,8.132454266171306e-05
Cl_C_H_median,8.105236807713173e-05
F_O_K_std,7.945727661345017e-05
Cl_C_K_mean,7.92953273953382e-05
Cl_S_volume_sum,7.898117246092439e-05
Br_O_kappa_max_sum,7.885157837460531e-05
F_O_volume_mean,7.81533427617199e-05
Br_N_kappa_max_mean,7.785103052121706e-05
Cl_N_volume_min,7.765371822870418e-05
F_C_K_min,7.612368507957371e-05
Cl_O_K_mean,7.59105328804051e-05
Cl_O_K_median,7.579947129509079e-05
Cl_C_kappa_min_mean,7.559172297166516e-05
Cl_O_volume_mean,7.538612999936392e-05
P_N_kappa_min_std,7.511150211063945e-05
F_N_kappa_max_sum,7.454511161901123e-05
Cl_N_K_median,7.412450295093446e-05
Cl_S_volume_std,7.320946362189356e-05
F_C_K_mean,7.29526351794437e-05
Cl_C_kappa_max_sum,7.285168840215343e-05
Cl_N_surface_area_min,7.277876144540614e-05
F_C_surface_area_min,7.223714993540337e-05
F_C_kappa_max_mean,7.218048742384073e-05
Cl_O_kappa_max_min,7.196060576741492e-05
Cl_C_kappa_max_median,7.1608296738494e-05
Cl_C_H_min,7.148520306125085e-05
F_S_volume_max,7.117329622325139e-05
Cl_S_H_median,7.093954114378467e-05
P_S_volume_max,7.089937541233485e-05
Br_N_H_min,7.059434856889286e-05
Br_C_H_median,7.014188548428848e-05
Cl_O_kappa_min_std,7.013279466856125e-05
F_O_H_median,6.989500511761326e-05
F_O_K_mean,6.982147686078767e-05
Cl_S_kappa_min_min,6.839246513238509e-05
F_C_H_sum,6.755202818209554e-05
Cl_N_kappa_min_mean,6.631738962113076e-05
F_N_K_std,6.626508201837431e-05
Cl_C_kappa_max_mean,6.56788618253321e-05
Cl_S_K_mean,6.567120750927276e-05
F_N_kappa_min_median,6.547202809134025e-05
Cl_N_H_median,6.480838450536023e-05
Cl_S_surface_area_mean,6.458119573616511e-05
Cl_C_K_max,6.276761045117227e-05
F_C_H_min,6.266474212528825e-05
S_C_kappa_max_std,6.214134598466754e-05
Cl_N_kappa_min_max,6.179469845696696e-05
F_C_volume_std,6.160417029143377e-05
Cl_O_K_std,6.159063094296787e-05
Cl_N_K_min,6.121672322082087e-05
F_N_K_median,6.121211332896119e-05
F_S_H_mean,6.0864711771643305e-05
F_S_volume_median,6.00965243233257e-05
Br_O_surface_area_sum,6.0080874146891395e-05
Cl_O_kappa_min_min,5.998657665539788e-05
F_C_kappa_min_sum,5.991750274304562e-05
F_S_surface_area_sum,5.943679491587312e-05
F_N_volume_std,5.90614185719184e-05
P_S_kappa_max_std,5.877731724278556e-05
Cl_O_K_min,5.867894616017174e-05
Br_O_surface_area_std,5.8592403108652474e-05
Br_S_K_mean,5.837593566394012e-05
Br_N_H_max,5.832007865709402e-05
Cl_S_surface_area_median,5.8236425174586025e-05
Br_S_kappa_max_sum,5.809422692840523e-05
Br_N_volume_min,5.802726913466338e-05
Br_C_kappa_min_mean,5.763600411940316e-05
F_C_K_std,5.7572915319751136e-05
Br_O_surface_area_min,5.716218994011209e-05
F_S_K_mean,5.5747488039123064e-05
Cl_N_K_sum,5.527384770625986e-05
F_N_surface_area_std,5.429886885867815e-05
Cl_C_K_sum,5.4021167260974355e-05
Br_N_kappa_min_min,5.314700555334539e-05
Cl_O_kappa_min_mean,5.314610016561233e-05
Cl_O_kappa_min_sum,5.2355466251150396e-05
Br_O_K_sum,5.176795767342541e-05
Cl_N_H_mean,5.1613604917636356e-05
F_C_kappa_min_median,5.1271461674825124e-05
Br_S_H_median,5.118398332531365e-05
F_C_volume_max,5.087016690327007e-05
Br_O_surface_area_max,5.06954824739895e-05
F_C_H_max,4.969966858294636e-05
F_S_H_min,4.922941403651347e-05
Cl_S_kappa_max_max,4.869959019424337e-05
Br_C_kappa_max_min,4.854566531488198e-05
Br_N_kappa_max_median,4.8452761163323095e-05
Cl_N_surface_area_sum,4.803260739391377e-05
Br_S_volume_std,4.801236960212458e-05
Cl_S_K_median,4.779776247918151e-05
F_C_surface_area_sum,4.7512394468493706e-05
F_O_H_std,4.730052732436535e-05
Cl_S_K_sum,4.6819665569375e-05
Cl_S_H_sum,4.661734679522674e-05
F_S_kappa_max_min,4.657225772546722e-05
Br_S_kappa_max_median,4.6361985076871716e-05
F_S_kappa_max_sum,4.6301458977662235e-05
F_S_K_std,4.552517076938681e-05
Br_C_volume_median,4.524038553484534e-05
Br_O_volume_min,4.498006369416572e-05
Cl_O_kappa_min_max,4.482636534239331e-05
Cl_S_kappa_min_mean,4.403983405433374e-05
P_N_kappa_max_std,4.399975587658478e-05
Br_S_surface_area_std,4.312204213046863e-05
Br_N_K_sum,4.30805096719254e-05
Br_S_surface_area_min,4.218600473177543e-05
F_S_surface_area_min,4.20590593396558e-05
F_O_kappa_max_min,4.159466894222888e-05
F_N_kappa_min_sum,4.157554763656405e-05
Br_C_kappa_max_mean,4.117960080696022e-05
Br_N_H_std,4.092174917549904e-05
Cl_S_kappa_max_std,4.059220809850976e-05
S_C_kappa_min_std,4.054817832922146e-05
Br_O_K_median,4.019869256274881e-05
F_N_volume_mean,3.9930164275597105e-05
S_N_kappa_min_std,3.971410201051454e-05
Br_C_H_min,3.9451898586739725e-05
F_C_volume_sum,3.9106992769322846e-05
Cl_S_kappa_max_median,3.890267789121027e-05
Br_S_K_sum,3.886498412590667e-05
Br_N_K_max,3.829963885667636e-05
F_O_kappa_max_std,3.780724930999535e-05
Br_O_kappa_max_min,3.758846539184639e-05
Br_O_kappa_min_max,3.7459888440304014e-05
P_S_H_std,3.744984265332942e-05
Cl_S_K_max,3.710885546138074e-05
Br_O_volume_std,3.6933249729743605e-05
F_O_volume_min,3.661618304881429e-05
Cl_O_kappa_max_max,3.650052893655846e-05
Br_O_H_median,3.619738818126091e-05
S_S_kappa_min_std,3.6065262362023194e-05
Br_C_surface_area_median,3.567302065704949e-05
S_S_H_std,3.5577336425575795e-05
Br_O_kappa_max_max,3.485866166806784e-05
Br_N_H_sum,3.455446816642259e-05
F_S_kappa_min_min,3.366600555221531e-05
Br_N_kappa_min_mean,3.328152284157546e-05
F_O_surface_area_median,3.281203634294039e-05
Br_C_kappa_max_max,3.237317174305719e-05
Br_C_K_median,3.2361443372366535e-05
F_O_K_max,3.083351373261522e-05
Cl_N_K_std,2.997947374518188e-05
S_N_kappa_max_std,2.9693549720284747e-05
Br_O_K_min,2.906907916654291e-05
Br_O_K_mean,2.8667247838078014e-05
Cl_S_K_std,2.8306076312676305e-05
F_C_kappa_min_std,2.72716707469067e-05
F_N_surface_area_mean,2.6540068210691002e-05
I_C_surface_area_std,2.6425614687414625e-05
F_S_volume_min,2.6054902723127378e-05
F_C_K_max,2.557457042844038e-05
S_S_kappa_max_std,2.5445017032596285e-05
Br_O_volume_sum,2.531914874831775e-05
Cl_C_H_mean,2.5294683748212297e-05
Br_N_volume_std,2.5052500160570973e-05
F_N_H_std,2.491873029139485e-05
Br_C_volume_std,2.4909153194414617e-05
Br_O_H_mean,2.4870398260781657e-05
F_S_volume_mean,2.4835597677244727e-05
Br_O_H_min,2.4728212526274073e-05
Cl_S_H_mean,2.4227497029627044e-05
Br_N_surface_area_median,2.4068462287577736e-05
I_N_kappa_min_mean,2.3973941329669655e-05
F_S_K_median,2.3955832204388765e-05
Br_C_volume_sum,2.360324329485776e-05
F_S_kappa_min_mean,2.328560190541112e-05
Br_C_K_mean,2.3281616647686296e-05
Br_N_volume_max,2.304178028976252e-05
Br_N_surface_area_sum,2.2975491186024084e-05
Br_C_surface_area_mean,2.2955177320930772e-05
Cl_S_H_std,2.278283842906041e-05
Br_S_H_min,2.2593914675241024e-05
Br_C_surface_area_max,2.253596176683921e-05
Br_O_K_max,2.2514097708994987e-05
F_C_kappa_max_std,2.2419533312345223e-05
F_S_H_median,2.2264678697514553e-05
Br_N_kappa_max_min,2.177691764944388e-05
Br_N_kappa_min_sum,2.163409092487202e-05
F_S_kappa_min_max,2.1600879096498277e-05
Cl_S_kappa_max_min,2.1575949896410274e-05
F_S_kappa_min_sum,2.152724134491675e-05
F_S_K_sum,2.144012789002421e-05
Br_S_H_max,2.138125092621093e-05
Br_S_kappa_min_mean,2.1026602538618397e-05
F_C_kappa_min_mean,2.057441133678843e-05
F_S_H_sum,2.0307001226961692e-05
Br_N_kappa_max_sum,2.0286958762857465e-05
Br_N_surface_area_max,1.9534605051318143e-05
F_S_volume_sum,1.941008993329226e-05
Cl_N_volume_median,1.9290646431791793e-05
Br_N_surface_area_mean,1.891796460968928e-05
Br_N_K_min,1.8870739185488047e-05
Br_C_surface_area_sum,1.87323099025094e-05
Br_C_kappa_min_max,1.8694954966385033e-05
F_S_kappa_min_std,1.8302804317678936e-05
F_S_K_max,1.8133827400989473e-05
Br_S_kappa_min_min,1.80487923789455e-05
F_C_H_std,1.7660119589897918e-05
Br_N_surface_area_std,1.716714323053311e-05
Br_N_K_mean,1.704187824921173e-05
Br_C_kappa_min_sum,1.660871198842499e-05
Br_N_volume_median,1.653212998047451e-05
Br_S_kappa_max_min,1.6323035504729452e-05
I_S_volume_min,1.6174404226268307e-05
Br_N_K_std,1.6150346534894096e-05
Br_S_K_median,1.6038813789687047e-05
I_N_kappa_min_sum,1.5849881775425792e-05
Br_O_H_max,1.564758563025424e-05
Br_O_kappa_min_mean,1.5013154729338525e-05
Br_N_kappa_min_median,1.5010506662638123e-05
Cl_O_H_median,1.4935675087079976e-05
Cl_S_kappa_min_std,1.4515103312796126e-05
F_C_H_mean,1.4447969724066397e-05
F_S_surface_area_median,1.4283267842273045e-05
F_S_surface_area_max,1.4190081282494383e-05
Br_C_volume_max,1.3703786103413405e-05
Br_S_volume_max,1.3538314615934121e-05
F_O_surface_area_max,1.3111850910702014e-05
Br_S_kappa_min_max,1.147006627240063e-05
Br_N_surface_area_min,1.119786508743919e-05
Br_S_surface_area_max,9.726074308611066e-06
F_S_H_std,9.632733584017064e-06
F_S_kappa_max_std,9.615824565987105e-06
Br_O_volume_max,9.54495679350202e-06
I_S_kappa_max_median,9.485814775262575e-06
Br_N_K_median,8.671844787812438e-06
Br_O_kappa_max_std,8.56250414206854e-06
Br_S_volume_median,8.164278566138715e-06
Br_C_surface_area_std,8.071402215752372e-06
Br_N_kappa_max_max,7.862907525424688e-06
Cl_N_H_std,7.570469053507189e-06
Br_S_kappa_max_mean,7.2335932326535135e-06
Br_O_surface_area_mean,7.22959406223831e-06
Cl_O_H_std,6.73411729945952e-06
Br_O_kappa_max_mean,6.508800158294129e-06
I_O_surface_area_sum,6.261363605210949e-06
Br_O_kappa_min_min,5.987804144649862e-06
Br_N_H_median,5.97405814791204e-06
Br_C_kappa_max_median,5.786810073009926e-06
Br_S_surface_area_sum,5.779210794204554e-06
I_C_kappa_min_min,5.7523480111968095e-06
I_O_kappa_min_median,5.505340346263167e-06
Br_S_volume_sum,5.454194516574073e-06
I_S_kappa_min_median,5.189003199002604e-06
I_O_kappa_min_max,4.998312901635908e-06
Br_S_kappa_max_std,4.761635730476367e-06
Br_C_volume_min,4.715841900956099e-06
Br_S_K_max,4.564500236658566e-06
Br_O_kappa_min_median,4.526379073701568e-06
S_S_K_std,4.441806678565035e-06
Br_C_volume_mean,4.424909593276551e-06
Br_N_H_mean,4.347624509277206e-06
I_O_kappa_max_mean,4.334798047846451e-06
Br_O_H_sum,4.313224904934852e-06
Br_C_K_min,4.198491685822249e-06
Br_C_K_sum,4.187155665175921e-06
Br_O_kappa_max_median,4.124068630764207e-06
Br_S_H_mean,4.0165057489977655e-06
I_C_K_mean,3.7674903274793547e-06
Br_O_surface_area_median,3.5523514444841286e-06
Cl_O_kappa_max_std,3.4081224503896393e-06
Br_S_H_sum,3.284404032077205e-06
Br_O_volume_median,3.2488945529137657e-06
Br_S_K_min,3.133670207942031e-06
I_O_H_min,3.1317847688790856e-06
Br_S_K_std,2.9457426752640887e-06
I_S_K_mean,2.9339806560181323e-06
Br_S_volume_mean,2.2192843828613783e-06
I_S_H_sum,2.2056833293408934e-06
Br_S_kappa_max_max,2.1928181538966726e-06
Br_O_K_std,2.135780204010233e-06
Br_O_kappa_min_sum,2.1104735534737596e-06
Br_C_kappa_min_median,2.083508521984887e-06
Br_S_kappa_min_sum,2.017971142341488e-06
I_O_K_sum,2.0106219960832405e-06
I_N_H_min,1.961131887536147e-06
Br_S_surface_area_median,1.8191331683786537e-06
I_S_surface_area_median,1.7191318184551724e-06
Br_C_H_mean,1.6759677855040836e-06
Br_S_volume_min,1.601551403299912e-06
Br_C_H_std,1.5747428534854277e-06
Br_C_kappa_max_sum,1.5460287869618808e-06
I_C_K_max,1.538567914138583e-06
I_O_volume_median,1.4461279214415381e-06
I_S_kappa_max_max,1.3171521226011503e-06
I_O_K_mean,1.2573655194563767e-06
I_S_K_median,1.2003433194420115e-06
I_N_volume_median,1.0326830383118927e-06
I_O_surface_area_median,9.696386720745909e-07
Br_C_kappa_min_min,9.095589637553502e-07
I_N_volume_mean,8.660529187118535e-07
Br_C_K_max,8.222289071203382e-07
I_S_volume_max,7.644870043534632e-07
I_N_surface_area_max,7.108151905369748e-07
I_N_surface_area_mean,6.84360903903743e-07
I_C_surface_area_median,5.544557917384193e-07
Br_O_kappa_min_std,5.455734404079275e-07
Br_N_volume_mean,5.428357784232227e-07
I_S_K_max,5.252660581181498e-07
Br_N_volume_sum,5.067751103608547e-07
I_S_H_median,4.766062641909814e-07
I_C_volume_std,4.6364681216917257e-07
I_O_H_max,4.5756078213632594e-07
I_S_K_sum,4.511288152563139e-07
I_O_volume_sum,4.2787364943781204e-07
Br_S_surface_area_mean,3.8329600981100035e-07
Br_S_kappa_min_median,3.6905358745566283e-07
Br_C_kappa_min_std,3.6683331403720085e-07
I_S_surface_area_mean,3.5705807850373246e-07
I_C_H_min,3.2921186223368077e-07
I_N_K_median,3.26232691539827e-07
I_N_kappa_max_max,3.2609558114547044e-07
I_O_surface_area_std,3.2564390413220805e-07
I_S_kappa_min_sum,3.249806922314884e-07
I_C_surface_area_mean,3.126732073052997e-07
I_O_kappa_max_median,3.0871708809591806e-07
I_S_volume_sum,3.050449017465457e-07
I_O_H_mean,2.889362503200625e-07
I_O_kappa_min_mean,2.8490334886939804e-07
I_N_surface_area_sum,2.8327959172423877e-07
I_O_surface_area_mean,2.530054268267979e-07
